,Open,High,Low,Close,Volume,Log return %
2014-10-01,39.17,40.29,39.17,39.91,166100.0,1.8715771382902406
2014-09-30,39.17,39.54,38.79,39.17,217550.0,0.0
2014-09-29,39.54,39.54,39.17,39.17,84300.0,-0.9401670064730867
2014-09-26,39.54,39.91,39.17,39.54,112450.0,0.0
2014-09-25,39.54,39.91,39.17,39.54,114700.0,0.0
2014-09-24,40.29,40.29,39.54,39.54,60730.0,-1.8790481460785027
2014-09-23,40.29,40.29,39.91,40.29,127910.0,0.0
2014-09-22,39.54,40.66,39.54,40.29,138640.0,1.8790481460785133
2014-09-19,39.91,39.91,39.54,39.54,61020.0,-0.931410131817164
2014-09-18,39.91,40.29,39.54,39.91,165280.0,0.0
2014-09-17,40.29,40.66,39.91,39.91,100720.0,-0.9476380142613445
2014-09-16,40.29,40.66,39.91,40.29,81710.0,0.0
2014-09-15,40.66,40.66,39.91,40.29,229470.0,-0.9141508996944656
2014-09-12,40.66,41.03,40.29,40.66,95110.0,0.0
2014-09-11,40.66,41.03,40.29,40.66,82750.0,0.0
2014-09-10,41.03,41.03,40.29,40.66,180560.0,-0.9058698253894271
2014-09-09,41.4,41.78,40.29,41.03,326820.0,-0.8977374377173954
2014-09-08,41.4,41.78,41.03,41.4,219940.0,0.0
2014-09-05,41.4,41.78,41.4,41.4,255710.0,0.0
2014-09-04,41.78,42.15,41.4,41.4,64370.0,-0.9136875297151122
2014-09-03,41.4,42.15,41.4,41.78,172300.0,0.9136875297151025
2014-08-29,41.4,41.78,41.4,41.4,120030.0,0.0
2014-08-28,41.78,42.15,41.4,41.4,178150.0,-0.9136875297151122
2014-08-27,41.78,42.15,41.78,41.78,89690.0,0.0
2014-08-26,41.78,42.52,41.78,41.78,202450.0,0.0
2014-08-25,42.15,42.52,41.78,41.78,376100.0,-0.8816928319444661
2014-08-22,42.15,42.52,41.78,42.15,236600.0,0.0
2014-08-21,41.78,42.52,41.78,42.15,173720.0,0.8816928319444565
2014-08-20,42.52,42.52,41.78,41.78,215940.0,-1.7556797345327537
2014-08-19,42.9,42.9,42.15,42.52,244000.0,-0.8897272460223985
2014-08-18,43.27,43.27,42.52,42.9,207280.0,-0.8587728302822256
2014-08-15,43.27,43.64,42.9,43.27,237860.0,0.0
2014-08-14,42.52,43.27,42.52,43.27,444600.0,1.7485000763046314
2014-08-13,41.96,43.64,42.15,42.52,742340.0,1.325776994565072
2014-08-12,42.27,42.27,41.66,41.96,265420.0,-0.7360831050602142
2014-08-11,42.88,42.88,42.27,42.27,255340.0,-1.4327902183847983
2014-08-08,42.88,43.19,42.58,42.88,273930.0,0.0
2014-08-07,42.27,42.88,42.27,42.88,247390.0,1.4327902183847907
2014-08-06,41.96,42.27,41.96,42.27,60980.0,0.7360831050602181
2014-08-05,41.96,42.27,41.66,41.96,100530.0,0.0
2014-08-04,41.35,41.96,41.35,41.96,104770.0,1.4644362058396017
2014-08-01,41.66,41.66,41.35,41.35,130160.0,-0.7469014363125551
2014-07-31,41.35,41.66,41.35,41.66,88370.0,0.7469014363125389
2014-07-30,41.66,41.66,41.05,41.35,110970.0,-0.7469014363125551
2014-07-29,41.35,41.96,41.35,41.66,119310.0,0.7469014363125389
2014-07-28,41.66,41.66,40.74,41.35,224320.0,-0.7469014363125551
2014-07-25,41.96,41.96,41.66,41.66,153460.0,-0.7175347695270567
2014-07-24,41.66,42.27,41.66,41.96,135470.0,0.7175347695270574
2014-07-23,41.96,41.96,41.35,41.66,262350.0,-0.7175347695270567
2014-07-22,42.58,42.58,41.66,41.96,160470.0,-1.4667875937236883
2014-07-21,40.74,42.58,41.05,42.58,703510.0,4.41742486666735
2014-07-18,39.51,41.05,39.51,40.74,461270.0,3.0656606375360544
2014-07-17,39.51,39.51,39.21,39.51,77000.0,0.0
2014-07-16,39.51,39.82,39.51,39.51,183090.0,0.0
2014-07-15,39.21,39.82,39.21,39.51,111170.0,0.7621988119058962
2014-07-14,38.9,39.21,38.9,39.21,103120.0,0.7937565679839751
2014-07-11,38.9,39.21,38.59,38.9,61470.0,0.0
2014-07-10,39.21,39.51,38.59,38.9,170560.0,-0.7937565679839711
2014-07-09,39.51,39.51,38.9,39.21,115540.0,-0.7621988119059011
2014-07-08,39.51,39.51,38.9,39.51,159400.0,0.0
2014-07-07,39.82,40.13,39.21,39.51,172450.0,-0.7815494212750873
2014-07-04,38.9,40.13,39.21,39.82,468050.0,2.337504801164976
2014-07-03,38.29,38.9,38.29,38.9,175410.0,1.5805485135197528
2014-07-02,37.37,38.59,37.37,38.29,266720.0,2.432052199181073
2014-07-01,37.37,37.68,37.37,37.37,96620.0,0.0
2014-06-30,37.37,37.68,37.06,37.37,62820.0,0.0
2014-06-27,37.68,37.68,37.37,37.37,69240.0,-0.8261206210769808
2014-06-26,37.37,37.68,37.37,37.68,80110.0,0.826120621076983
2014-06-25,37.06,37.68,37.06,37.37,92390.0,0.8330022640178567
2014-06-24,37.06,37.37,37.06,37.06,56020.0,0.0
2014-06-23,37.06,37.37,37.06,37.06,53690.0,0.0
2014-06-20,37.06,37.37,37.06,37.06,82380.0,0.0
2014-06-19,37.37,37.37,37.06,37.06,95070.0,-0.8330022640178631
2014-06-18,37.37,37.68,37.06,37.37,97760.0,0.0
2014-06-17,37.37,37.68,37.37,37.37,174680.0,0.0
2014-06-16,37.37,37.68,37.37,37.37,49920.0,0.0
2014-06-13,37.68,37.98,37.37,37.37,140310.0,-0.8261206210769808
2014-06-12,37.37,37.68,37.37,37.68,105560.0,0.826120621076983
2014-06-11,37.37,37.68,37.06,37.37,197300.0,0.0
2014-06-10,37.98,37.98,37.37,37.37,159700.0,-1.6191461886747318
2014-06-09,37.98,38.29,37.68,37.98,167320.0,0.0
2014-06-06,37.98,37.98,37.68,37.98,31640.0,0.0
2014-06-05,37.98,38.29,37.37,37.98,85820.0,0.0
2014-06-04,37.98,38.29,37.68,37.98,182950.0,0.0
2014-06-03,37.98,38.29,37.68,37.98,67150.0,0.0
2014-06-02,37.68,38.29,37.37,37.98,145600.0,0.7930255675977345
2014-05-30,37.68,38.29,37.68,37.68,138880.0,0.0
2014-05-29,37.68,37.98,37.37,37.68,77340.0,0.0
2014-05-28,37.98,38.29,37.37,37.68,109830.0,-0.7930255675977443
2014-05-27,37.68,38.29,37.37,37.98,155960.0,0.7930255675977345
2014-05-26,38.29,38.29,37.68,37.68,106630.0,-1.6059315781040786
2014-05-23,38.59,38.9,38.29,38.29,76260.0,-0.7804410060324306
2014-05-22,38.29,39.21,38.29,38.59,205250.0,0.7804410060324452
2014-05-21,37.68,38.29,37.68,38.29,117900.0,1.6059315781040913
2014-05-20,37.37,37.98,37.06,37.68,141870.0,0.826120621076983
2014-05-19,37.06,37.68,36.76,37.37,165780.0,0.8330022640178567
2014-05-16,36.76,37.37,36.45,37.06,220610.0,0.8127923369727456
2014-05-15,37.98,38.29,36.45,36.76,303320.0,-3.2649407896653453
2014-05-14,37.06,37.98,36.45,37.98,283680.0,2.4521484526925916
2014-05-13,37.37,38.29,37.06,37.06,235060.0,-0.8330022640178631
2014-05-12,39.18,39.18,36.77,37.37,444150.0,-4.729816901900227
2014-05-09,37.67,39.48,37.67,39.18,255360.0,3.930239081244496
2014-05-08,40.38,40.38,37.67,37.67,866350.0,-6.947059118074172
2014-05-07,40.08,40.99,40.08,40.38,96260.0,0.745715610808222
2014-05-06,41.29,41.29,39.78,40.08,271300.0,-2.97428831213895
2014-05-05,41.89,41.89,40.99,41.29,264620.0,-1.4426795060944615
2014-04-29,41.89,42.19,41.59,41.89,80990.0,0.0
2014-04-28,42.49,42.49,41.89,41.89,157990.0,-1.4221619167776691
2014-04-25,41.89,42.79,41.89,42.49,162140.0,1.4221619167776782
2014-04-24,41.89,42.19,41.59,41.89,148570.0,0.0
2014-04-23,42.19,42.19,41.89,41.89,73720.0,-0.7136091177303749
2014-04-22,41.89,42.19,41.59,42.19,160270.0,0.7136091177303735
2014-04-21,42.19,42.19,41.89,41.89,254000.0,-0.7136091177303749
2014-04-18,42.49,42.49,41.89,42.19,252270.0,-0.708552799047295
2014-04-17,42.49,42.79,42.19,42.49,197770.0,0.0
2014-04-16,42.49,42.79,41.89,42.49,267480.0,0.0
2014-04-15,42.79,43.1,42.19,42.49,343490.0,-0.7035676302005156
2014-04-14,43.1,43.4,42.79,42.79,376180.0,-0.7218566680976728
2014-04-11,43.4,43.7,42.79,43.1,200970.0,-0.6936443996656987
2014-04-10,44.3,44.6,43.4,43.4,415430.0,-2.0525235944730698
2014-04-08,44.6,44.9,44.3,44.3,284200.0,-0.6749181974928562
2014-04-07,43.7,45.21,44.3,44.6,761320.0,2.038575692447396
2014-04-04,43.4,43.7,43.1,43.7,359580.0,0.6888660995185316
2014-04-03,42.49,43.7,42.49,43.4,277300.0,2.1190686979638835
2014-04-02,42.49,42.79,42.19,42.49,209510.0,0.0
2014-04-01,42.49,42.79,42.19,42.49,181570.0,0.0
2014-03-31,42.49,43.1,42.49,42.49,175880.0,0.0
2014-03-28,42.19,42.79,42.19,42.49,208560.0,0.7085527990473066
2014-03-27,42.19,42.49,41.89,42.19,273480.0,0.0
2014-03-26,42.79,43.1,41.89,42.19,495510.0,-1.4121204292478162
2014-03-25,43.1,43.4,42.79,42.79,328350.0,-0.7218566680976728
2014-03-24,43.4,44.0,43.1,43.1,446980.0,-0.6936443996656987
2014-03-21,43.1,43.7,43.1,43.4,243070.0,0.6936443996656948
2014-03-20,44.0,44.3,43.1,43.1,441220.0,-2.0666636808559
2014-03-19,44.3,44.6,43.7,44.0,348960.0,-0.679504313282869
2014-03-18,44.6,44.6,44.0,44.3,441500.0,-0.6749181974928562
2014-03-17,45.21,45.51,44.3,44.6,396390.0,-1.3584442280495372
2014-03-14,44.0,45.81,44.0,45.21,797290.0,2.7128667388252694
2014-03-13,42.49,44.0,42.49,44.0,1007020.0,3.4920879791540926
2014-03-12,42.19,43.1,42.19,42.49,745520.0,0.7085527990473066
2014-03-11,42.19,42.49,41.89,42.19,318340.0,0.0
2014-03-10,41.89,42.49,41.89,42.19,197440.0,0.7136091177303735
2014-03-07,41.89,42.19,41.59,41.89,112590.0,0.0
2014-03-06,41.89,42.19,41.59,41.89,265540.0,0.0
2014-03-05,41.89,42.19,41.89,41.89,117520.0,0.0
2014-03-04,42.49,42.49,41.89,41.89,201430.0,-1.4221619167776691
2014-03-03,42.49,42.49,41.89,42.49,160300.0,0.0
2014-02-28,42.79,43.1,42.49,42.49,192120.0,-0.7035676302005156
2014-02-27,41.89,43.4,41.59,42.79,1220670.0,2.125729546978199
2014-02-26,41.89,41.89,41.59,41.89,138990.0,0.0
2014-02-25,41.89,42.19,41.59,41.89,301230.0,0.0
2014-02-24,41.59,42.19,41.59,41.89,172070.0,0.7187381204123117
2014-02-21,41.59,42.19,41.29,41.59,242430.0,0.0
2014-02-20,41.89,42.19,41.59,41.59,340300.0,-0.7187381204123134
2014-02-19,42.19,42.49,41.89,41.89,226230.0,-0.7136091177303749
2014-02-18,42.19,42.49,41.89,42.19,223130.0,0.0
2014-02-17,42.19,42.49,41.89,42.19,151080.0,0.0
2014-02-14,41.89,42.79,41.89,42.19,303460.0,0.7136091177303735
2014-02-13,42.19,42.49,41.89,41.89,146350.0,-0.7136091177303749
2014-02-12,41.89,42.19,41.89,42.19,87930.0,0.7136091177303735
2014-02-11,42.19,42.49,41.89,41.89,263880.0,-0.7136091177303749
2014-02-10,42.19,42.19,41.59,42.19,206320.0,0.0
2014-02-07,42.19,42.49,41.89,42.19,241230.0,0.0
2014-02-06,42.49,42.79,42.19,42.19,177090.0,-0.708552799047295
2014-01-27,42.79,42.79,42.19,42.49,112900.0,-0.7035676302005156
2014-01-24,42.49,43.1,42.49,42.79,261110.0,0.7035676302005213
2014-01-23,42.19,42.79,42.19,42.49,107370.0,0.7085527990473066
2014-01-22,42.49,42.79,41.89,42.19,318980.0,-0.708552799047295
2014-01-21,42.79,42.79,42.19,42.49,99710.0,-0.7035676302005156
2014-01-20,41.89,43.7,41.89,42.79,517140.0,2.125729546978199
2014-01-17,41.29,42.49,41.29,41.89,540090.0,1.4426795060944684
2014-01-16,41.59,41.59,41.29,41.29,74730.0,-0.7239413856821573
2014-01-15,41.29,41.59,40.99,41.59,114260.0,0.7239413856821569
2014-01-14,41.29,41.59,40.99,41.29,92090.0,0.0
2014-01-13,41.59,41.59,41.29,41.29,61380.0,-0.7239413856821573
2014-01-10,40.99,41.89,40.99,41.59,202890.0,1.4531619238574116
2014-01-09,40.99,40.99,40.68,40.99,31100.0,0.0
2014-01-08,40.68,40.99,40.68,40.99,38900.0,0.7591563335887143
2014-01-07,40.99,40.99,40.68,40.68,105870.0,-0.7591563335887034
2014-01-06,40.99,40.99,40.68,40.99,77090.0,0.0
2014-01-03,40.68,40.99,40.68,40.99,30700.0,0.7591563335887143
2014-01-02,40.68,41.29,40.68,40.68,32520.0,0.0
2013-12-31,40.68,41.29,40.38,40.68,196990.0,0.0
2013-12-30,40.99,41.29,40.68,40.68,137570.0,-0.7591563335887034
2013-12-27,40.68,41.29,40.68,40.99,70280.0,0.7591563335887143
2013-12-26,40.99,41.29,40.68,40.68,209560.0,-0.7591563335887034
2013-12-25,41.29,41.29,40.68,40.99,241460.0,-0.7292205381752587
2013-12-24,41.59,41.89,41.29,41.29,102300.0,-0.7239413856821573
2013-12-23,41.89,41.89,41.29,41.59,82920.0,-0.7187381204123134
2013-12-20,41.89,41.89,41.59,41.89,75570.0,0.0
2013-12-19,41.59,41.89,41.59,41.89,73390.0,0.7187381204123117
2013-12-18,41.89,41.89,41.59,41.59,125480.0,-0.7187381204123134
2013-12-17,41.89,42.19,41.59,41.89,81460.0,0.0
2013-12-16,41.95,42.19,41.89,41.89,44500.0,-0.1431297954271679
2013-12-13,41.95,42.25,41.65,41.95,58920.0,0.0
2013-12-12,42.25,42.25,41.95,41.95,65110.0,-0.712592088996755
2013-12-11,41.95,42.25,41.65,42.25,184110.0,0.7125920889967664
2013-12-10,41.65,41.95,41.35,41.95,117220.0,0.717706430036365
2013-12-09,42.25,42.25,41.65,41.65,307050.0,-1.4302985190331141
2013-12-06,42.55,42.55,42.25,42.25,39840.0,-0.7075501216200235
2013-12-05,42.25,42.55,41.95,42.55,186610.0,0.7075501216200281
2013-12-04,42.55,42.55,42.25,42.25,164430.0,-0.7075501216200235
2013-12-03,42.25,42.85,42.25,42.55,238710.0,0.7075501216200281
2013-12-02,42.55,42.55,42.25,42.25,167110.0,-0.7075501216200235
2013-11-29,42.55,42.85,41.95,42.55,295470.0,0.0
2013-11-28,43.15,43.15,42.55,42.55,268280.0,-1.4002562510053793
2013-11-27,43.15,43.75,43.15,43.15,225960.0,0.0
2013-11-26,42.25,43.45,41.95,43.15,796250.0,2.1078063726254075
2013-11-25,42.25,42.25,41.95,42.25,84960.0,0.0
2013-11-22,42.25,42.55,41.95,42.25,107010.0,0.0
2013-11-21,42.25,42.55,41.95,42.25,189120.0,0.0
2013-11-20,42.55,42.55,42.25,42.25,82750.0,-0.7075501216200235
2013-11-19,42.55,42.85,42.25,42.55,117700.0,0.0
2013-11-18,42.25,42.55,42.25,42.55,118030.0,0.7075501216200281
2013-11-15,41.65,42.55,41.65,42.25,328520.0,1.430298519033126
2013-11-14,41.65,41.95,41.65,41.65,90640.0,0.0
2013-11-13,41.65,41.65,41.35,41.65,60090.0,0.0
2013-11-12,41.65,41.95,41.35,41.65,104860.0,0.0
2013-11-11,41.65,41.95,41.65,41.65,72900.0,0.0
2013-11-08,41.95,42.25,41.65,41.65,150620.0,-0.7177064300363593
2013-11-07,42.25,42.25,41.65,41.95,143750.0,-0.712592088996755
2013-11-06,42.25,42.25,41.95,42.25,181420.0,0.0
2013-11-05,41.95,42.25,41.95,42.25,50920.0,0.7125920889967664
2013-11-04,41.95,42.25,41.95,41.95,70800.0,0.0
2013-11-01,41.95,42.25,41.95,41.95,68120.0,0.0
2013-10-31,42.25,42.55,41.95,41.95,78480.0,-0.712592088996755
2013-10-30,42.25,42.25,41.95,42.25,43600.0,0.0
2013-10-29,42.25,42.55,41.65,42.25,272690.0,0.0
2013-10-28,42.55,42.85,42.25,42.25,55650.0,-0.7075501216200235
2013-10-25,42.55,43.15,42.55,42.55,107840.0,0.0
2013-10-24,42.25,43.15,42.25,42.55,428810.0,0.7075501216200281
2013-10-23,42.25,42.55,42.25,42.25,35240.0,0.0
2013-10-22,42.55,42.55,42.25,42.25,91480.0,-0.7075501216200235
2013-10-21,42.55,42.55,42.25,42.55,83200.0,0.0
2013-10-18,42.25,42.55,42.25,42.55,139400.0,0.7075501216200281
2013-10-17,42.55,42.85,42.25,42.25,125820.0,-0.7075501216200235
2013-10-16,42.55,42.55,42.25,42.55,110980.0,0.0
2013-10-15,42.25,42.55,41.95,42.55,100290.0,0.7075501216200281
2013-10-14,41.95,42.55,41.95,42.25,91900.0,0.7125920889967664
2013-10-11,41.95,42.55,41.95,41.95,160730.0,0.0
2013-10-10,42.55,42.85,41.95,41.95,129610.0,-1.4201422106167851
2013-10-09,41.95,42.85,41.65,42.55,334620.0,1.4201422106167727
2013-10-08,41.95,41.95,41.65,41.95,156730.0,0.0
2013-10-07,41.95,42.25,41.65,41.95,153310.0,0.0
2013-10-04,41.65,41.95,41.35,41.95,88360.0,0.717706430036365
2013-10-03,41.95,41.95,41.65,41.65,61720.0,-0.7177064300363593
2013-10-02,41.65,42.25,41.65,41.95,98350.0,0.717706430036365
2013-10-01,42.25,42.55,41.65,41.65,124630.0,-1.4302985190331141
2013-09-30,41.95,42.25,41.65,42.25,92160.0,0.7125920889967664
2013-09-27,41.65,41.95,41.35,41.95,57260.0,0.717706430036365
2013-09-26,41.95,42.25,41.65,41.65,91970.0,-0.7177064300363593
2013-09-25,41.35,42.85,41.05,41.95,257540.0,1.4406011443514917
2013-09-24,41.05,41.35,40.75,41.35,61330.0,0.7281585571263273
2013-09-23,41.35,41.35,40.75,41.05,128710.0,-0.7281585571263233
2013-09-20,41.05,41.35,40.75,41.35,35340.0,0.7281585571263273
2013-09-19,40.75,41.35,40.75,41.05,58080.0,0.7334996211565471
2013-09-18,41.05,41.35,40.75,40.75,73620.0,-0.7334996211565472
2013-09-17,41.05,41.35,40.75,41.05,82100.0,0.0
2013-09-16,41.35,41.35,40.75,41.05,62070.0,-0.7281585571263233
2013-09-13,41.05,41.35,40.75,41.35,57390.0,0.7281585571263273
2013-09-12,41.35,41.35,41.05,41.05,67390.0,-0.7281585571263233
2013-09-11,41.35,41.65,41.05,41.35,145120.0,0.0
2013-09-10,40.75,41.35,40.75,41.35,98300.0,1.4616581782828741
2013-09-09,41.65,41.65,40.45,40.75,213380.0,-2.184552892597992
2013-09-06,41.65,42.55,41.35,41.65,622950.0,0.0
2013-09-05,40.75,42.55,41.35,41.65,606010.0,2.184552892597986
2013-09-04,39.85,41.65,40.45,40.75,559630.0,2.2333434450647736
2013-09-03,38.95,40.45,39.25,39.85,240850.0,2.2843632919466828
2013-08-30,39.55,39.85,37.76,38.95,989560.0,-1.5286921896905425
2013-08-29,39.85,40.45,39.55,39.55,686640.0,-0.7556711022561227
2013-08-28,41.65,41.65,39.85,39.85,704560.0,-4.417896337662752
2013-08-27,41.95,41.95,41.05,41.65,375240.0,-0.7177064300363593
2013-08-26,40.75,41.95,39.25,41.95,799920.0,2.902259322634352
2013-08-23,42.85,42.85,40.15,40.75,1332760.0,-5.024980535691709
2013-08-22,43.75,43.75,42.85,42.85,479780.0,-2.0785967759834643
2013-08-21,43.75,43.75,43.15,43.75,232120.0,0.0
2013-08-20,44.35,44.65,43.45,43.75,600930.0,-1.3621095951965074
2013-08-19,44.35,44.35,43.76,44.35,587140.0,0.0
2013-08-16,44.64,44.64,43.76,44.35,395060.0,-0.6517609317467015
2013-08-15,44.05,44.64,44.05,44.64,258740.0,1.3304965690867132
2013-08-14,43.46,44.05,43.17,44.05,206100.0,1.3484377553904898
2013-08-13,42.87,43.46,42.87,43.46,213280.0,1.3668694218398014
2013-08-12,42.87,43.17,42.87,42.87,116260.0,0.0
2013-08-09,42.87,43.17,42.57,42.87,159070.0,0.0
2013-08-08,42.87,43.17,42.57,42.87,151820.0,0.0
2013-08-07,43.17,43.17,42.87,42.87,292010.0,-0.697352895750056
2013-08-06,42.57,43.46,42.28,43.17,291030.0,1.399602972732524
2013-08-05,43.17,43.46,42.57,42.57,371780.0,-1.3996029727325232
2013-08-02,42.87,43.46,42.87,43.17,174920.0,0.6973528957500447
2013-08-01,42.87,43.17,42.57,42.87,183380.0,0.0
2013-07-31,41.98,42.87,41.98,42.87,247770.0,2.09789662173988
2013-07-30,41.69,42.28,41.69,41.98,241950.0,0.6932022499781373
2013-07-29,42.57,42.87,41.69,41.69,253290.0,-2.0888487947355534
2013-07-26,42.28,42.57,41.98,42.57,162950.0,0.6835618838024125
2013-07-25,41.98,42.57,41.69,42.28,230340.0,0.7120846609549988
2013-07-24,42.87,42.87,41.98,41.98,386880.0,-2.0978966217398787
2013-07-23,42.87,43.46,42.87,42.87,382650.0,0.0
2013-07-22,42.57,42.87,41.98,42.87,209600.0,0.702250076982468
2013-07-19,41.39,42.57,41.69,42.57,422230.0,2.8110474079419934
2013-07-18,41.39,41.69,41.1,41.39,201870.0,0.0
2013-07-17,41.1,41.39,40.8,41.39,245830.0,0.7031184258452116
2013-07-16,40.5,41.39,40.5,41.1,506730.0,1.4706147389695488
2013-07-15,40.5,40.8,40.21,40.5,122900.0,0.0
2013-07-12,40.21,40.5,39.91,40.5,153350.0,0.7186253203310804
2013-07-11,40.21,40.5,39.91,40.21,112390.0,0.0
2013-07-10,40.21,40.8,40.21,40.21,161190.0,0.0
2013-07-09,39.62,40.5,39.91,40.21,189580.0,1.4781679638777792
2013-07-08,39.62,39.91,39.32,39.62,130740.0,0.0
2013-07-05,39.62,39.91,39.32,39.62,72890.0,0.0
2013-07-04,39.62,39.91,39.32,39.62,97200.0,0.0
2013-07-03,39.91,40.21,39.62,39.62,149530.0,-0.7292877790237594
2013-07-02,38.73,39.91,39.32,39.91,346060.0,3.0012425533981633
2013-07-01,39.03,39.03,38.43,38.73,113300.0,-0.7716087665862859
2013-06-28,39.03,39.32,38.73,39.03,100240.0,0.0
2013-06-27,38.43,39.03,38.43,39.03,205810.0,1.5492176615771047
2013-06-26,38.43,38.73,38.14,38.43,226880.0,0.0
2013-06-25,39.62,39.62,37.55,38.43,419640.0,-3.0495636693652295
2013-06-24,39.62,39.91,39.03,39.62,154040.0,0.0
2013-06-21,39.62,39.91,39.32,39.62,123320.0,0.0
2013-06-20,39.91,40.21,39.32,39.62,112610.0,-0.7292877790237594
2013-06-19,39.32,40.21,39.62,39.91,130700.0,1.4893623781676664
2013-06-18,39.03,39.62,39.03,39.32,120890.0,0.7402714086442215
2013-06-17,40.5,40.5,39.03,39.03,390940.0,-3.6971392919969834
2013-06-14,40.27,40.8,40.21,40.5,76880.0,0.5695199249130607
2013-06-13,40.56,40.56,39.68,40.27,257630.0,-0.7175584419564933
2013-06-12,40.85,40.85,40.56,40.56,108800.0,-0.7124462023084163
2013-06-11,40.27,40.85,39.98,40.85,164490.0,1.4300046442649013
2013-06-10,39.68,40.56,39.98,40.27,290650.0,1.4759492446690776
2013-06-07,39.39,39.98,39.39,39.68,146880.0,0.733530543385758
2013-06-06,39.1,39.39,38.81,39.39,188880.0,0.7389509991494406
2013-06-05,38.52,39.1,38.52,39.1,199230.0,1.494488006139519
2013-06-04,38.81,39.1,38.52,38.52,189940.0,-0.7500358450890082
2013-06-03,39.1,39.39,38.81,38.81,129090.0,-0.7444521610505133
2013-05-31,39.1,39.68,38.81,39.1,264490.0,0.0
2013-05-30,38.81,39.1,38.52,39.1,185110.0,0.7444521610505213
2013-05-29,39.39,39.39,38.81,38.81,231110.0,-1.4834031601999553
2013-05-28,39.1,39.39,39.1,39.39,183380.0,0.7389509991494406
2013-05-27,38.23,39.68,38.52,39.1,446120.0,2.2501919282998784
2013-05-24,37.93,38.81,37.64,38.23,381910.0,0.7878192007513801
2013-05-23,37.93,38.52,37.64,37.93,271020.0,0.0
2013-05-22,37.35,37.93,37.35,37.93,185010.0,1.5409444121981315
2013-05-21,36.77,38.23,37.06,37.35,599420.0,1.5650616265645543
2013-05-20,36.47,36.77,36.18,36.77,212390.0,0.8192290492591915
2013-05-17,36.47,36.77,36.18,36.47,170120.0,0.0
2013-05-16,36.18,36.47,35.89,36.47,154240.0,0.7983524853439798
2013-05-15,36.18,36.47,35.89,36.18,125890.0,0.0
2013-05-14,36.18,36.18,35.6,36.18,174290.0,0.0
2013-05-13,36.18,36.18,35.89,36.18,51040.0,0.0
2013-05-10,36.18,36.47,35.89,36.18,189470.0,0.0
2013-05-09,36.18,36.18,35.89,36.18,66390.0,0.0
2013-05-08,36.18,36.18,35.89,36.18,47030.0,0.0
2013-05-07,36.47,36.77,36.18,36.18,156630.0,-0.7983524853439731
2013-05-06,35.89,36.47,35.89,36.47,175190.0,1.6031299661072949
2013-05-03,35.6,35.89,35.31,35.89,91300.0,0.8113067301531107
2013-05-02,36.18,36.18,35.31,35.6,177790.0,-1.6160842109164228
2013-04-26,36.77,37.06,36.18,36.18,298840.0,-1.6175815346031635
2013-04-25,36.47,36.77,36.18,36.77,103840.0,0.8192290492591915
2013-04-24,36.47,36.47,36.18,36.47,64650.0,0.0
2013-04-23,35.6,36.77,35.89,36.47,248200.0,2.414436696260403
2013-04-22,35.89,35.89,35.31,35.6,169190.0,-0.811306730153112
2013-04-18,36.18,36.18,35.31,35.89,198330.0,-0.8047774807633196
2013-04-17,35.31,36.18,35.31,36.18,183330.0,2.4340270026854025
2013-04-16,35.02,35.6,33.56,35.31,579830.0,0.8246883082589258
2013-04-15,36.47,36.47,35.02,35.02,575370.0,-4.057067796288292
2013-04-12,37.35,37.64,36.18,36.47,362540.0,-2.3842906758237508
2013-04-11,36.77,37.64,36.47,37.35,526180.0,1.5650616265645543
2013-04-10,37.64,38.81,36.77,36.77,454070.0,-2.3385019403998175
2013-04-09,36.47,37.93,36.47,37.64,299320.0,3.1577309896590124
2013-04-08,35.89,36.47,35.89,36.47,173740.0,1.6031299661072949
2013-04-05,35.02,35.89,35.02,35.89,175850.0,2.4539378301810135
2013-04-04,35.89,35.89,35.02,35.02,443960.0,-2.4539378301809975
2013-04-03,35.6,35.89,35.31,35.89,350420.0,0.8113067301531107
2013-04-02,35.6,36.47,35.6,35.6,403390.0,0.0
2013-04-01,33.85,35.6,34.14,35.6,499290.0,5.040663849970083
2013-03-29,33.56,33.85,32.97,33.85,395970.0,0.8604117759278482
2013-03-28,32.97,33.56,32.97,33.56,142890.0,1.77368245153658
2013-03-27,32.97,33.26,32.68,32.97,216610.0,0.0
2013-03-26,33.56,33.56,32.68,32.97,265980.0,-1.7736824515365814
2013-03-25,32.97,33.56,32.68,33.56,275760.0,1.77368245153658
2013-03-22,32.39,33.56,32.39,32.97,509210.0,1.7748323900401652
2013-03-21,31.22,32.68,31.22,32.39,697470.0,3.6790818095951887
2013-03-20,30.64,31.22,30.64,31.22,163400.0,1.8752570214895359
2013-03-19,30.64,30.93,30.64,30.64,79440.0,0.0
2013-03-18,30.35,31.51,30.05,30.64,383160.0,0.9509827366883208
2013-03-15,30.35,30.35,30.05,30.35,75460.0,0.0
2013-03-14,30.35,30.35,30.05,30.35,53170.0,0.0
